PORADI,ID_NALEZ,DRUH,CESKE_JMENO,KAT_TAX,AUTOR,DATUM_OD,DATUM_DO,CAS,ID_LOKAL,NAZ_LOKAL,SITMAP,KATASTR,X,Y,ZDROJ,NEGATIV,POCET,ODHAD,POCITANO,REL_POC,METOD_SB,POKRYVN,PATROVITOST,FENOFAZE,KODHN,ETOLOGIE,KOMPLETNI_SEZNAM,POZNAMKA,UMIST_NAL,POP_BIOT,TAX_POZN,PROJEKT,DAT_SADA,ZAPSAL,VEROH,VALIDACE,VAL_POZN,GARANCE,GAR_POZN,VYHLASKA,EVD,REDLIST,STRUKT_POZN,CXLOKAL_POZN,CXLOKAL_Z,CXPRESNOST,DATI_INSERT,DATI_UPDATE,UPDATOR,KOD,ALP,ATL,BLS,BOR,CON,MAC,MED,PAN,STE,MATL,MBAL,MBLS,MMAC,MMED,REGION_CHK,CNTRY_CHK,row_n,range_Pnau,range_Ptel,range_both,IMPUTED,POSITIVE,YEAR,EVL,EVL_target,EVL_comb,MZCHU,PROTECT,PLANT_QUANT,PLANT_QUAL,TTP,PRIKOP,ZARUST,JINY,LandUseChange,Abandonment,HarmfulMow,HarmfulGrazing,GrazingByeffects,FertilizerUse,Afforestation,Invasives,NativeDominants,AbioticNaturalProcesses,Encroachment,BiomassAccumulation,Eutrophization,None,METHOD,TIMING,MOW,GRAZE,GRAZE_MET,MANAGEMENT_HET,OVERALL,SPEC_NUM,SUM_THREATS,HET_INN,SEGMENT_ID,BIOTOP,BIOTOP_SEZ,FSB,FSB_EVAL,HABITAT,STEJ_PR,SHAPE_Area,AREA_real,LENGTH_real,REPRE,ZACH,AREA_SITE,HET_OUT,NATURAL
7237,48053555,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190723,20190723,NA,7187174,5253d192,5253,Sloup v Čechách,-72142788,-9718773,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,1,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,15,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,0,0,0,0,1,34360811,NA,T1.4 (100),T,T,NA,NA,6362.11836129,0,0,NA,NA,0,1,0
7239,48053553,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190723,20190723,NA,7187172,5253a191,5253,Nový Bor,-72379836,-9710975,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,5,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,1. sec pozde,NA,"TTP s pravidelným managementem,zarůstající louka bez managementu",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,15,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,2,34260254,NA,X5 (100),X,X,NA,NA,10891.9468869,0,0,NA,NA,0,1,0
7240,48053552,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190723,20190723,NA,7187171,5253a192,5253,Nový Bor,-72388159,-9709149,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,5,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,15,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,1,34260519,T1.1,T1.1 (100),T,T,6510,100,3504.70721704,0,0,NA,NA,0,1,1
7241,48053551,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190723,20190723,NA,7187170,5253a193,5253,Arnultovice u Nového Boru,-72438537,-96837541,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,1,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: jednotlivě,NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,15,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,34490705,T1.1,T1.1 (100),T,T,6510,100,8861.580674,0,0,NA,NA,0,1,1
7242,48053550,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190723,20190723,NA,7187169,5253a194,5253,Arnultovice u Nového Boru,-72434096,-96849735,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,15,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,0,0,0,0,1,34490730,T1.1,"T1.1 (60), T1.5 (40)",moz.,moz.,6510,60,33725.3605548,0,0,NA,NA,0,2,1
7243,48053549,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190723,20190723,NA,7187168,5253b191,5253,Svor,-71982174,-96662288,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,5,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: jednotlivě,NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,15,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,34520936,T1.1,T1.1 (100),T,T,6510,100,19564.2428424,0,0,NA,NA,0,1,1
7244,48053548,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190723,20190723,NA,7187167,5153d191,5153,Svor,-71955191,-96606286,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,2,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: špatná",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,15,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,34520314,NA,X5 (100),X,X,NA,NA,3788.11076617,0,0,NA,NA,0,1,0
7245,48053547,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190723,20190723,NA,7187166,5153d192,5153,Svor,-71919096,-96591187,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,15,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,1,1020178,T1.1,T1.1 (100),T,T,6510,100,3973.34080815,0,0,NA,NA,0,1,1
7246,48053546,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190723,20190723,NA,7187165,5253b192,5253,Svor,-71922761,-96729614,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,2,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,extenzivni pastva,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: dominantně, Perspektiva lokality: neznámá",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,15,1,1,2,TRUE,0,2019,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,34520015,L2.2,"L2.2 (70), V4B (30)",moz.,moz.,91E0,70,1691.49900711,0,0,NA,NA,0,2,1
7247,48053545,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190723,20190723,NA,7187164,5253d193,5253,Svor,-71939195,-96738045,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,3,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: jednotlivě,NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,15,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,34520952,NA,X7B (100),X,X,NA,NA,4995.28819275,0,0,NA,NA,0,1,0
7248,48053544,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190723,20190723,NA,7187163,5253b194,5253,Cvikov,-7187557,-9680497,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,20,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem,zarůstající louka bez managementu,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,15,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,3,34360778,T1.1,T1.1 (100),T,T,6510,100,189217.957854,0,0,D,C,0,1,1
7249,48053543,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190723,20190723,NA,7187162,5153d193,5153,Naděje,-7150854,-96638885,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: jednotlivě,NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,15,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,1020433,T1.1,T1.1 (100),T,T,6510,100,1373.2826223,0,0,NA,NA,0,1,1
6698,48054102,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190724,20190724,NA,7187698,5255a192,5255,Jítrava,-70152507,-96915952,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,2,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: hojně",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,TRUE,0,2019,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,2,5240817,NA,-1 (100),-,-,NA,NA,43791.1714569,0,0,NA,NA,0,1,0
6705,48054095,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190808,20190808,NA,7187691,5255c193,5255,Křižany,-69906542,-97567585,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,30,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"zarůstající louka bez managementu,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: dominantně, Perspektiva lokality: dobrá",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,TRUE,0,2019,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,2,34120140,NA,X1 (100),X,X,NA,NA,493811.862248,0,0,NA,NA,0,1,0
6706,48054094,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190808,20190808,NA,7187690,5254d195,5254,Dubnice pod Ralskem,-70438487,-97503831,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,50,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: dobrá",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,TRUE,0,2019,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,1,34040762,T1.1,T1.1 (100),T,T,6510,100,3977.24253904,0,0,NA,NA,0,1,1
6707,48054093,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190808,20190808,NA,7187689,5254d193,5254,Dubnice pod Ralskem,-70504603,-97487328,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,5,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,1,34040248,NA,T1.5 (100),T,T,NA,NA,3714.77768664,0,0,NA,NA,0,1,0
6708,48054092,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190808,20190808,NA,7187688,5254d194,5254,Dubnice pod Ralskem,-70506723,-97485609,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,5,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: hojně,NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,TRUE,0,2019,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,9430183,NA,T1.5 (100),T,T,NA,NA,9422.01493367,0,0,NA,NA,0,1,0
6709,48054091,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190808,20190808,NA,7187687,5255c192,5255,Žibřidice,-70212807,-97508369,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,2,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: hojně,NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,TRUE,0,2019,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,34040371,NA,X1 (100),X,X,NA,NA,189313.950302,0,0,NA,NA,0,1,0
6825,48053975,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190809,20190809,NA,7187571,5255a194,5255,Jítrava,-70106008,-9706431,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,1,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,2,1080394,NA,X5 (100),X,X,NA,NA,223960.397972,0,0,NA,NA,0,1,0
7212,48053580,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190714,20190714,NA,7187197,5255a191,5255,Rynoltice,-70305035,-96908788,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,3,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: dobrá",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,1,2,TRUE,0,2019,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,1080069,NA,X2 (100),X,X,NA,NA,254357.512683,0,0,NA,NA,0,1,0
6567,48054233,Phengaris teleius,modrásek bahenní,Motýli,Čtvrtečka Richard,20190718,20190718,NA,7187828,5256a1,5256,Ostašov u Liberce,-69099841,-97413627,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,4,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: jednotlivě, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,18,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,1,1,34180157,NA,-1 (100),-,-,NA,NA,12852764.5727,0,0,NA,NA,0,1,0
7012,48053783,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190808,20190808,NA,7187382,5255b193,5255,Machnín,-69284871,-97072234,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,15,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: jednotlivě,NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,18,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,34380735,NA,"X1 (50), X7B (50)",moz.,moz.,NA,NA,69089.0036245,0,0,NA,NA,0,2,0
7013,48053782,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190808,20190808,NA,7187381,5255b194,5255,Machnín,-69243482,-97087022,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,10,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,18,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,0,0,0,0,1,34380908,NA,T1.4 (100),T,T,NA,NA,23379.7999025,0,0,NA,NA,0,1,0
7202,48053590,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190716,20190716,NA,7187207,5155d191,5155,Machnín,-69228467,-96974871,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,5,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,"pokoseno pozde, krvavec velmi maly",NA,"TTP s pravidelným managementem,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ne, sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,18,1,1,2,TRUE,0,2019,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,1,0,0,0,2,34430266,T1.1,T1.1 (100),T,T,6510,100,29958.1968227,0,0,NA,NA,0,1,1
7203,48053589,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190716,20190716,NA,7187206,5255db91,5255,Machnín,-69214767,-96987252,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,1,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pokoseno pozde,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,18,1,1,2,TRUE,0,2019,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,1,34430266,T1.1,T1.1 (100),T,T,6510,100,29958.1968227,0,0,NA,NA,0,1,1
7271,48053521,Phengaris teleius,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187142,5155d194,5155,Dolní Chrastava,-69386709,-96811719,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,1,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,prostor dalnicniho najezdu,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: špatná",NA,NA,1,20200120,NA,NA,1059,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,18,1,1,2,TRUE,0,2019,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,NA,1,0,0,0,1,34380325,NA,X1 (100),X,X,NA,NA,1011012.03351,0,0,NA,NA,0,1,0
